,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,celltype
SELENOP,0.5662,0.43379999999999996,0.2663637688945315,0.00061360275,0.00044690198,0.00034120682,0.5,1.6009214,1.384655,2.179255,-3.8023343,9.251296,1.6601176,1.3426269,1.0,1.0,19.531366,12.367228,False,ILC1 vs Rest,ILC1,Rest,ILC1
IGLC1,0.564,0.43600000000000005,0.2574120029437412,0.00060176157,0.00043681916,0.00034120682,0.5,2.170295,1.3589945,2.8381383,-4.38872,10.043667,1.7173246,0.8994317,1.0,1.0,20.466156,10.232369,False,ILC1 vs Rest,ILC1,Rest,ILC1
ERO1A,0.5636,0.4364,-0.2557855208939327,4.8543967e-05,0.00032316655,0.00034120682,0.5,-2.2788982,-2.309197,1.3118485,-5.981041,3.6285505,0.20971017,1.1202285,1.0,1.0,2.4638472,10.774999,False,ILC1 vs Rest,ILC1,Rest,ILC1
SFTPB,0.563,0.43700000000000006,0.2533464279227944,0.0009245658,0.00285498,0.00034120682,0.5,1.815875,2.4658146,3.8175085,-7.442542,12.088651,1.3705925,1.6284629,1.0,1.0,16.202272,15.261276,False,ILC1 vs Rest,ILC1,Rest,ILC1
PODN,0.5616,0.4384,0.24765811207384447,0.00019975293,4.9901195e-05,0.00034120682,0.5,3.7475505,3.718542,2.4771333,-3.2461023,9.809098,0.7060083,0.11876337,1.0,1.0,8.1819515,1.0504826,False,ILC1 vs Rest,ILC1,Rest,ILC1
SLC34A2,0.5612,0.43879999999999997,0.24603361485676467,0.00032828504,0.0005032939,0.00034120682,0.5,2.3686187,2.646688,3.3301733,-5.9480934,10.223571,0.783378,0.85404325,1.0,1.0,9.2999735,7.6875157,False,ILC1 vs Rest,ILC1,Rest,ILC1
NMB,0.5602,0.43979999999999997,-0.2419737798185072,5.8051304e-05,0.00054657436,0.00034120682,0.5,-2.184713,-2.1679087,1.8304253,-8.790188,5.183955,0.44731882,1.2468896,1.0,1.0,5.2816567,11.670658,False,ILC1 vs Rest,ILC1,Rest,ILC1
RGS5,0.5602,0.43979999999999997,0.2419737798185072,0.00023466517,8.532752e-05,0.00034120682,0.5,3.103729,3.175084,2.3441858,-5.736361,9.923681,0.15961425,0.21300474,1.0,1.0,1.860622,1.8365868,False,ILC1 vs Rest,ILC1,Rest,ILC1
EGFL6,0.56,0.43999999999999995,0.24116205194675855,0.00019349388,4.1929896e-05,0.00034120682,0.5,4.1302013,4.058481,2.4918408,-3.3065624,9.8483,0.44928032,0.10813995,1.0,1.0,5.1644926,0.9362993,False,ILC1 vs Rest,ILC1,Rest,ILC1
GZMB,0.5598,0.44020000000000004,-0.24035040313556777,0.00089926575,0.0072286436,0.00034120682,0.5,-0.74537826,-1.334166,3.5203092,-6.9051867,10.976721,1.5002297,1.428456,1.0,1.0,17.771656,14.073129,False,ILC1 vs Rest,ILC1,Rest,ILC1
CAV1,0.5588,0.44120000000000004,0.23629333523349194,0.00035542718,0.00023125534,0.00034120682,0.5,1.5100254,1.5298557,1.602477,-4.7313113,6.2785807,1.2932042,0.5541488,1.0,1.0,15.248811,5.0309143,False,ILC1 vs Rest,ILC1,Rest,ILC1
FCER1G,0.5586,0.4414,-0.23548215493515,0.0006002521,0.0022332252,0.00034120682,0.5,-0.6670746,-1.0972877,2.5995703,-5.5158243,9.893375,1.0531282,1.8045421,1.0,1.0,12.471554,18.322258,False,ILC1 vs Rest,ILC1,Rest,ILC1
HDC,0.5568,0.44320000000000004,0.2281849689837291,0.00022633564,0.000117484604,0.00034120682,0.5,3.534241,3.6259007,2.8931577,-6.534762,10.4956455,0.25708026,0.13212076,1.0,1.0,3.0487478,1.3381816,False,ILC1 vs Rest,ILC1,Rest,ILC1
HIST3H2A,0.5542,0.4458,-0.21765520708955355,2.0114627e-05,0.00024801164,0.00034120682,0.5,-3.0302613,-3.300846,1.6183598,-6.172941,3.3922462,0.06056627,1.0466354,1.0,1.0,0.7091513,9.997908,False,ILC1 vs Rest,ILC1,Rest,ILC1
RGS1,0.5516,0.4484,-0.20713745054870447,0.0016829611,0.005294077,0.00034120682,0.5,-0.619056,-0.83083725,2.0438306,-5.0710874,7.905567,1.8921471,2.801797,1.0,1.0,22.616978,28.729975,False,ILC1 vs Rest,ILC1,Rest,ILC1
HLA-DMA,0.55,0.44999999999999996,-0.20067069142174754,0.00027030893,0.00088274135,0.00034120682,0.5,-1.1616863,-1.131865,1.3733617,-5.0243654,4.6737356,0.73104054,2.4849894,1.0,1.0,8.668912,25.637445,False,ILC1 vs Rest,ILC1,Rest,ILC1
GEM,0.5496,0.4504,-0.19905466007522332,0.00043534656,0.0013262118,0.00034120682,0.5,-0.73759615,-0.9991412,2.0740259,-7.5738754,9.521636,1.3573639,1.9057462,1.0,1.0,15.909157,18.259644,False,ILC1 vs Rest,ILC1,Rest,ILC1
CCN2,0.5494,0.4506,0.19824674167207212,0.00033138343,0.0005453784,0.00034120682,0.5,1.4972327,1.64012,2.4795794,-6.4869366,8.256315,1.5093281,0.78166527,1.0,1.0,17.732183,6.869256,False,ILC1 vs Rest,ILC1,Rest,ILC1
KRT18,0.5492,0.4508,-0.19743888775371188,0.00027553242,0.0017458807,0.00034120682,0.5,-1.4207393,-1.1035614,1.8334006,-6.399176,5.579154,0.9999941,2.1412015,1.0,1.0,11.78124,19.74461,False,ILC1 vs Rest,ILC1,Rest,ILC1
OSM,0.5788,0.4212,-0.31784920803294314,1.7817441e-05,0.00029143738,0.00034120682,0.5,-2.888089,-3.6442413,2.617789,-7.591714,6.40934,0.020673154,0.7717317,1.0,1.0,0.24591923,7.8003893,False,ILC1 vs Rest,ILC1,Rest,ILC1
FBLN1,0.5478,0.45220000000000005,0.19178569312583704,0.00022711935,0.00015575935,0.00034120682,0.5,2.7978094,2.9714851,2.6679492,-4.8161445,9.552813,1.5323999,0.4169266,1.0,1.0,17.965033,3.6089814,False,ILC1 vs Rest,ILC1,Rest,ILC1
MT1F,0.5798,0.4202,-0.3219524215257905,0.00012165493,0.00047056828,0.00034120682,0.5,-1.4866475,-1.6422558,1.3239083,-4.6812286,4.5399466,0.4964893,1.3369133,1.0,1.0,5.8694367,13.049618,False,ILC1 vs Rest,ILC1,Rest,ILC1
OLFML3,0.5844,0.41559999999999997,0.3408624137014422,0.00018874144,6.209902e-05,0.00034120682,0.5,3.6142766,3.6439228,2.4840229,-3.6778297,9.493706,0.7987661,0.25911957,1.0,1.0,9.314223,2.4433358,False,ILC1 vs Rest,ILC1,Rest,ILC1
GCHFR,0.6246,0.37539999999999996,-0.5091193100685643,9.1096685e-05,0.0005510283,0.00034120682,0.5,-1.9554877,-2.0289903,1.5299233,-5.9996624,3.7034788,0.3280054,1.6466342,1.0,1.0,3.884684,15.818843,False,ILC1 vs Rest,ILC1,Rest,ILC1
NAPSA,0.6236,0.37639999999999996,0.5048567189408364,0.0005717063,0.00069362967,0.00034120682,0.5,2.106275,2.0107403,2.882566,-5.5599494,10.691423,1.032055,1.4097813,1.0,1.0,12.244937,13.776343,False,ILC1 vs Rest,ILC1,Rest,ILC1
GPR183,0.6232,0.3768,-0.5031529413612658,0.00072952046,0.0026598384,0.00034120682,0.5,-0.94178826,-1.259459,2.1000133,-5.4217763,7.203974,0.9927839,2.4741688,1.0,1.0,11.855173,25.211842,False,ILC1 vs Rest,ILC1,Rest,ILC1
ATF3,0.6224,0.37760000000000005,-0.4997475281766236,0.0004745223,0.0017323311,0.00034120682,0.5,-1.2118528,-1.2316113,1.557341,-5.27786,6.3029556,1.5777023,2.5312357,1.0,1.0,18.629522,24.684052,False,ILC1 vs Rest,ILC1,Rest,ILC1
TWISTNB,0.621,0.379,-0.493794866568888,0.00026788717,0.0010118721,0.00034120682,0.5,-1.2828224,-1.3333011,1.5699036,-4.564629,5.485896,0.6333145,1.9118863,1.0,1.0,7.502862,19.02288,False,ILC1 vs Rest,ILC1,Rest,ILC1
MT1E,0.6192,0.3808,-0.48615400924767393,0.0003567515,0.0012589043,0.00034120682,0.5,-1.1541806,-1.2382388,1.5619596,-6.2920814,6.486369,1.0278771,1.8694662,1.0,1.0,12.031073,17.71813,False,ILC1 vs Rest,ILC1,Rest,ILC1
RHOB,0.6176,0.38239999999999996,-0.4793738075744029,0.00042759968,0.001457538,0.00034120682,0.5,-1.1240939,-1.220654,1.5730509,-5.2167726,6.2565126,1.2087989,2.3723667,1.0,1.0,14.215216,22.953585,False,ILC1 vs Rest,ILC1,Rest,ILC1
ENG,0.6174,0.38260000000000005,0.4785270451219038,0.0006090735,0.00032897823,0.00034120682,0.5,1.5554526,1.3129382,1.8164703,-3.4143763,9.767141,0.958343,0.99157697,1.0,1.0,11.24587,9.623715,False,ILC1 vs Rest,ILC1,Rest,ILC1
NNMT,0.6128,0.3872,0.4590972535160515,0.00029835242,0.0002606563,0.00034120682,0.5,1.9640713,2.0741034,2.2452214,-4.6116533,8.824693,1.30725,0.7574079,1.0,1.0,15.272512,6.816686,False,ILC1 vs Rest,ILC1,Rest,ILC1
S100B,0.6114,0.38859999999999995,0.4532008631358974,0.00080694724,0.00086513173,0.00034120682,0.5,1.6678972,1.6280088,2.6555648,-5.3885245,11.837617,1.1078643,0.9239458,1.0,1.0,13.19483,9.262748,False,ILC1 vs Rest,ILC1,Rest,ILC1
CD74,0.6096,0.39039999999999997,-0.44563114062294495,0.009529492,0.0277233,0.00034120682,0.5,-0.9671481,-0.8596175,1.4039917,-4.822047,4.9749856,3.6331668,5.6569633,1.0,1.0,43.2956,58.470867,False,ILC1 vs Rest,ILC1,Rest,ILC1
PTGDS,0.6086,0.39139999999999997,0.4414311733827385,0.0009666028,0.0020289968,0.00034120682,0.5,1.7703242,1.6283493,3.3339965,-6.001896,11.9233,2.1300526,0.84293795,1.0,1.0,25.130548,7.9655395,False,ILC1 vs Rest,ILC1,Rest,ILC1
SERPINA1,0.6084,0.39159999999999995,0.4405916406290764,0.0016037516,0.0018216644,0.00034120682,0.5,1.5343679,1.6696072,2.3799071,-5.794032,8.549541,2.0914567,2.0597658,1.0,1.0,24.752909,19.984291,False,ILC1 vs Rest,ILC1,Rest,ILC1
CTSB,0.6076,0.39239999999999997,-0.4372350340044065,0.0011745741,0.0028921564,0.00034120682,0.5,-0.80459493,-0.9080806,1.4272404,-4.5301127,5.8366327,2.1117182,3.0611887,1.0,1.0,25.040045,30.285076,False,ILC1 vs Rest,ILC1,Rest,ILC1
ICAM1,0.6064,0.39359999999999995,-0.43220466023432513,0.00047981655,0.0013857007,0.00034120682,0.5,-1.0434095,-1.0977702,1.4052188,-4.323199,6.767371,1.1708928,2.2887259,1.0,1.0,13.783836,22.906136,False,ILC1 vs Rest,ILC1,Rest,ILC1
PLAC8,0.604,0.396,-0.42215997798410065,6.0673214e-05,0.00055398647,0.00034120682,0.5,-2.2792988,-2.4616508,2.1270387,-7.1821423,6.4017878,0.075264044,1.0869101,1.0,1.0,0.8933677,10.686889,False,ILC1 vs Rest,ILC1,Rest,ILC1
ITGBL1,0.6034,0.39659999999999995,0.4196521019976982,0.00020653446,4.4315875e-05,0.00034120682,0.5,4.1432858,4.1735225,2.4756327,-3.68431,10.015353,0.8695077,0.11394476,1.0,1.0,10.178852,0.9930399,False,ILC1 vs Rest,ILC1,Rest,ILC1
PHLDA2,0.6028,0.3972,-0.41714552599433974,0.00024392671,0.000873919,0.00034120682,0.5,-1.2117417,-1.4430404,1.5993943,-4.8808618,6.5416994,1.1413789,1.7895426,1.0,1.0,13.356557,17.01821,False,ILC1 vs Rest,ILC1,Rest,ILC1
S100A8,0.6012,0.39880000000000004,-0.4104676113493104,6.43475e-05,0.001711258,0.00034120682,0.5,-2.5216143,-2.7979183,3.0160053,-12.1996765,7.9688387,0.21429166,1.4484395,1.0,1.0,2.5022275,14.123778,False,ILC1 vs Rest,ILC1,Rest,ILC1
IGHG2,0.5984,0.40159999999999996,0.3988028500935801,0.00040955478,0.00043856597,0.00034120682,0.5,1.9113955,1.7981348,2.6704042,-4.7143097,8.633463,1.1194893,0.7910574,1.0,1.0,13.324525,9.465361,False,ILC1 vs Rest,ILC1,Rest,ILC1
MIR155HG,0.597,0.403,-0.39298054338244226,6.534423e-05,0.00054924545,0.00034120682,0.5,-2.1195207,-2.340911,2.011404,-6.9746103,6.048793,0.12235867,1.0904709,1.0,1.0,1.4674085,11.301398,False,ILC1 vs Rest,ILC1,Rest,ILC1
IGKV2D-28,0.5948,0.4052,0.3838444343446751,0.00023007244,0.00016025391,0.00034120682,0.5,3.4344258,3.479539,3.2386932,-4.911162,10.168442,0.22831875,0.18952434,1.0,1.0,2.7267253,2.4703999,False,ILC1 vs Rest,ILC1,Rest,ILC1
C15orf48,0.5946,0.4054,-0.3830146686971313,5.632387e-05,0.0009948025,0.00034120682,0.5,-2.8284976,-2.736312,2.322399,-9.189461,5.802747,0.15302803,1.6485382,1.0,1.0,1.7967414,16.138338,False,ILC1 vs Rest,ILC1,Rest,ILC1
GUCY1A1,0.5918,0.4082,0.3714114819901705,0.00021533915,5.1546467e-05,0.00034120682,0.5,3.3467934,3.0099254,2.3122761,-2.9139233,10.027407,0.56385475,0.24466692,1.0,1.0,6.5596056,2.1661828,False,ILC1 vs Rest,ILC1,Rest,ILC1
LST1,0.5904,0.40959999999999996,-0.36561919208457205,8.180941e-05,0.0005638982,0.00034120682,0.5,-1.781719,-2.0581684,2.284721,-7.6518345,7.556632,0.16539295,1.2091311,1.0,1.0,1.9659839,12.37433,False,ILC1 vs Rest,ILC1,Rest,ILC1
TNFRSF18,0.5882,0.41180000000000005,-0.3565292242435928,0.00022621706,0.0017655552,0.00034120682,0.5,-1.3060642,-1.5428133,2.3710456,-8.14964,7.5844927,0.5481925,1.2089589,1.0,1.0,6.541629,11.707484,False,ILC1 vs Rest,ILC1,Rest,ILC1
HLA-DPA1,0.5854,0.41459999999999997,-0.3449811672188101,0.0012184345,0.0034881583,0.00034120682,0.5,-0.8568878,-0.8857856,1.5869321,-5.4496837,5.848983,1.6096073,3.5913646,1.0,1.0,19.08679,36.954475,False,ILC1 vs Rest,ILC1,Rest,ILC1
SLC2A1,0.5808,0.4192,-0.3260583238664232,4.955068e-05,0.00032233645,0.00034120682,0.5,-2.126144,-2.3138542,1.5164083,-6.5892553,5.2971325,0.28917772,1.2521278,1.0,1.0,3.403444,12.184332,False,ILC1 vs Rest,ILC1,Rest,ILC1
MMP9,0.546,0.45399999999999996,-0.18452177399214398,2.1270856e-05,0.0004535541,0.00034120682,0.5,-2.7940903,-3.2393785,2.5805354,-9.494539,6.319872,0.067026325,0.8642475,1.0,1.0,0.78962225,8.685355,False,ILC1 vs Rest,ILC1,Rest,ILC1
PRSS23,0.5436,0.45640000000000003,0.17484406077434267,0.00058418507,0.00052250875,0.00034120682,0.5,1.3994693,1.1604562,2.227974,-3.9381037,10.309023,1.8006139,0.76593,1.0,1.0,21.191444,6.965451,False,ILC1 vs Rest,ILC1,Rest,ILC1
LSR,0.5434,0.4566,-0.17403795939819489,6.537901e-05,0.00037468356,0.00034120682,0.5,-1.8807602,-2.0819812,1.6057918,-5.5816374,3.8538017,0.19699797,1.2241266,1.0,1.0,2.3185225,11.420709,False,ILC1 vs Rest,ILC1,Rest,ILC1
HLA-DRA,0.5,0.5,-0.0,0.0016091414,0.006120993,0.00034120682,0.5,-0.6669582,-0.5946021,2.1216695,-6.0450325,6.6929636,2.0782175,4.0496287,1.0,1.0,24.662457,41.571423,False,ILC1 vs Rest,ILC1,Rest,ILC1
STMN1,0.4996,0.5004,0.0016000003093334936,0.0005275057,0.0014617866,0.00034120682,0.5,-0.6560144,-0.76428986,1.8067365,-5.6646557,7.9635935,1.030569,2.2189753,1.0,1.0,12.204297,21.296886,False,ILC1 vs Rest,ILC1,Rest,ILC1
IL7R,0.4982,0.5018,-0.007200030960240245,0.004013359,0.007534002,0.00034120682,0.5,0.6106874,0.5577264,2.4906056,-5.423027,10.830513,2.1799786,2.450124,1.0,1.0,25.82921,23.716255,False,ILC1 vs Rest,ILC1,Rest,ILC1
ENPP2,0.4964,0.5036,-0.014400248551725281,0.00025890637,0.00011014222,0.00034120682,0.5,2.1968546,1.8756752,2.103881,-3.6906328,9.94806,0.34392014,0.46480775,1.0,1.0,4.0431533,4.5883346,False,ILC1 vs Rest,ILC1,Rest,ILC1
AIF1,0.4962,0.5038,0.015200292356791878,0.00023382854,0.0011738705,0.00034120682,0.5,-0.9849828,-1.067739,2.43221,-6.907199,8.213405,0.49565557,1.626306,1.0,1.0,5.890049,16.4314,False,ILC1 vs Rest,ILC1,Rest,ILC1
IFNG,0.4954,0.5045999999999999,0.018400518783666997,3.6234396e-05,0.0006840114,0.00034120682,0.5,-1.8011352,-2.4086437,3.5481987,-8.447018,7.87348,0.113388486,0.75967664,1.0,1.0,1.3233025,7.4448004,False,ILC1 vs Rest,ILC1,Rest,ILC1
CCR7,0.4954,0.5045999999999999,0.018400518783666997,0.0004291597,0.0015397609,0.00034120682,0.5,-0.3861067,-0.7949195,2.6308122,-6.249299,9.36173,0.5435968,1.8559614,1.0,1.0,6.4348435,18.578938,False,ILC1 vs Rest,ILC1,Rest,ILC1
IGLV1-47,0.4924,0.5076,-0.030402340921793836,0.00029065897,0.0005095223,0.00034120682,0.5,1.5203471,1.5307322,2.7703326,-7.1393313,8.00093,0.88661325,1.0256066,1.0,1.0,10.532327,11.839329,False,ILC1 vs Rest,ILC1,Rest,ILC1
TRBV7-2,0.4894,0.5105999999999999,0.042406352950430826,0.00010706229,0.000500184,0.00034120682,0.5,-0.9209501,-1.4086547,2.595655,-6.346445,8.377587,0.18690275,1.0698763,1.0,1.0,2.190868,10.046942,False,ILC1 vs Rest,ILC1,Rest,ILC1
FSTL1,0.4892,0.5107999999999999,-0.04320671948096355,0.0001998535,0.00013881562,0.00034120682,0.5,2.4784608,2.5619745,2.5082247,-3.784275,9.185337,0.8481554,0.3709921,1.0,1.0,9.879789,3.1934338,False,ILC1 vs Rest,ILC1,Rest,ILC1
FOLR2,0.489,0.511,-0.04400709984840645,0.00021926357,0.00014904937,0.00034120682,0.5,2.171414,2.318915,2.3317006,-4.302232,9.813813,0.34329295,0.6420795,1.0,1.0,4.07477,6.4853745,False,ILC1 vs Rest,ILC1,Rest,ILC1
SOX4,0.4888,0.5112,0.044807494309489715,0.0005287819,0.0016642136,0.00034120682,0.5,-0.61770326,-0.6961341,1.9981083,-5.2669415,7.64474,1.1062005,2.091524,1.0,1.0,13.002434,19.541239,False,ILC1 vs Rest,ILC1,Rest,ILC1
MATK,0.4886,0.5114000000000001,0.04560790312097207,2.3515477e-05,0.00036704508,0.00034120682,0.5,-2.49435,-2.9013681,2.8129475,-8.139188,7.143283,0.022671076,0.5773822,1.0,1.0,0.26775742,5.7350492,False,ILC1 vs Rest,ILC1,Rest,ILC1
GZMK,0.4878,0.5122,0.048809687007023594,0.00017811148,0.00068360183,0.00034120682,0.5,-0.57785237,-1.1655636,2.8801074,-7.1920247,11.128695,0.49613628,1.145054,1.0,1.0,5.8077846,10.965295,False,ILC1 vs Rest,ILC1,Rest,ILC1
IL1RL1,0.4864,0.5136000000000001,-0.054413420634988885,0.00020188966,7.827382e-05,0.00034120682,0.5,3.4964054,3.5463972,2.7288642,-5.003907,10.279766,0.2133904,0.15182664,1.0,1.0,2.4977555,1.4865382,False,ILC1 vs Rest,ILC1,Rest,ILC1
CST3,0.4858,0.5142,-0.05681527712680012,0.003235115,0.0039162976,0.00034120682,0.5,0.8737336,0.48624086,2.121318,-3.6298423,6.4119987,3.3031821,3.2004042,1.0,1.0,39.201775,31.502544,False,ILC1 vs Rest,ILC1,Rest,ILC1
EGR1,0.4838,0.5162,0.0648226878112248,0.00063167186,0.001606903,0.00034120682,0.5,-0.5047008,-0.6475229,1.8483632,-6.2805414,7.8599977,1.9709076,2.346095,1.0,1.0,23.197157,22.880316,False,ILC1 vs Rest,ILC1,Rest,ILC1
NR2F1,0.482,0.518,-0.07203112676701429,0.0001753841,4.0679148e-05,0.00034120682,0.5,4.154032,4.213705,2.6287153,-3.5455017,10.229853,0.50727993,0.105068386,1.0,1.0,5.9192386,0.87882286,False,ILC1 vs Rest,ILC1,Rest,ILC1
IGHV4-34,0.4812,0.5187999999999999,-0.07523546683563564,0.0002813753,0.00053421437,0.00034120682,0.5,1.7899457,1.4110403,3.113414,-6.4089875,9.077925,1.7487396,1.0192951,1.0,1.0,20.902552,12.3228855,False,ILC1 vs Rest,ILC1,Rest,ILC1
CLIC3,0.4808,0.5192,0.0768377806306142,0.00028184918,0.001169508,0.00034120682,0.5,-0.62513584,-0.8317113,2.402218,-6.3140845,6.988595,0.8122135,1.1662375,1.0,1.0,9.630153,11.343356,False,ILC1 vs Rest,ILC1,Rest,ILC1
TESC,0.48,0.52,0.08004270607097252,8.333437e-05,0.00031472888,0.00034120682,0.5,-1.1878146,-1.5805063,1.8494178,-5.593878,6.377654,0.20256446,1.0806552,1.0,1.0,2.3415606,10.574212,False,ILC1 vs Rest,ILC1,Rest,ILC1
IGLC3,0.475,0.525,-0.10008345655197026,0.0002688933,0.00023419994,0.00034120682,0.5,1.9475273,1.6562557,2.6644802,-5.717426,9.85015,0.71638703,0.58013374,1.0,1.0,8.461669,6.4898334,False,ILC1 vs Rest,ILC1,Rest,ILC1
PALLD,0.4692,0.5307999999999999,-0.12335618320534669,0.00046756145,0.00034741272,0.00034120682,0.5,1.2781707,0.92749166,1.9973162,-2.5380726,9.414227,1.3783247,0.91468066,1.0,1.0,16.157293,8.437993,False,ILC1 vs Rest,ILC1,Rest,ILC1
CSRP2,0.4688,0.5312,-0.12496235739366457,0.00023483935,0.00013121314,0.00034120682,0.5,1.9361094,1.9104514,1.9801614,-3.036704,8.973597,0.44817004,0.51839954,1.0,1.0,5.209517,4.5733542,False,ILC1 vs Rest,ILC1,Rest,ILC1
IL4I1,0.4684,0.5316000000000001,0.12656869257739045,3.9226532e-05,0.00028183634,0.00034120682,0.5,-2.0025823,-2.2434678,1.9952922,-7.146549,6.477976,0.0754022,0.88481337,1.0,1.0,0.88588226,8.906674,False,ILC1 vs Rest,ILC1,Rest,ILC1
GZMH,0.4676,0.5324,-0.12978185432011358,0.00061353756,0.0015041182,0.00034120682,0.5,1.0682459,0.6843548,3.5066931,-6.3046165,12.112755,0.8037478,0.9980399,1.0,1.0,9.460852,9.707631,False,ILC1 vs Rest,ILC1,Rest,ILC1
GZMA,0.467,0.5329999999999999,0.13219216384539711,0.0011571941,0.0035777714,0.00034120682,0.5,0.39650214,-0.32934856,3.5346842,-5.508546,12.617687,1.3944426,1.4912198,1.0,1.0,16.459448,14.384785,False,ILC1 vs Rest,ILC1,Rest,ILC1
ABHD2,0.5008,0.4992,-0.0032000026666708647,0.00016212626,0.00042085623,0.00034120682,0.5,-0.97647667,-1.2012272,1.4116937,-4.353632,6.0052214,0.51986605,1.292663,1.0,1.0,6.0968847,12.316973,False,ILC1 vs Rest,ILC1,Rest,ILC1
HIST1H1E,0.5014,0.49860000000000004,-0.005600014522734509,0.0006792209,0.0013182508,0.00034120682,0.5,-0.41056278,-0.7077012,1.6029382,-4.138258,6.8090343,1.3691653,1.9405445,1.0,1.0,16.205742,18.827457,False,ILC1 vs Rest,ILC1,Rest,ILC1
MARCKSL1,0.5018,0.4982,-0.007200030960240245,0.00020832787,0.0008367815,0.00034120682,0.5,-1.1551957,-1.0973926,1.632557,-6.236521,5.669648,0.4494393,1.8637309,1.0,1.0,5.282282,17.836065,False,ILC1 vs Rest,ILC1,Rest,ILC1
C1orf54,0.503,0.497,0.012000143763101878,0.00023568618,8.0170255e-05,0.00034120682,0.5,2.230223,2.0379238,1.6856878,-1.8726406,9.0665865,0.4097396,0.5375457,1.0,1.0,4.785126,5.345506,False,ILC1 vs Rest,ILC1,Rest,ILC1
PLAC9,0.5432,0.4568,0.1732319144206932,0.00018396655,5.456053e-05,0.00034120682,0.5,4.230208,4.3616652,2.719799,-4.8800826,10.191952,0.60083675,0.15789,1.0,1.0,6.9984865,1.3227123,False,ILC1 vs Rest,ILC1,Rest,ILC1
GNLY,0.5422,0.4578,-0.16920252614587805,0.0015736119,0.013349557,0.00034120682,0.5,-0.4937445,-1.1209259,3.9605038,-8.087673,12.624725,0.53308505,1.4124869,1.0,1.0,6.2338166,13.665311,False,ILC1 vs Rest,ILC1,Rest,ILC1
DKK3,0.54,0.45999999999999996,0.16034264685456778,0.00028614895,0.00014895172,0.00034120682,0.5,2.2751718,2.1019402,2.356129,-4.1545286,9.862263,1.2255062,0.6322254,1.0,1.0,14.358214,5.738455,False,ILC1 vs Rest,ILC1,Rest,ILC1
MDK,0.5386,0.46140000000000003,0.15470783153133094,0.0004535038,0.00073870027,0.00034120682,0.5,0.84573996,1.315227,2.073029,-4.7859163,6.0874453,1.6200638,1.4121506,1.0,1.0,19.064102,12.842506,False,ILC1 vs Rest,ILC1,Rest,ILC1
ATP1B1,0.5356,0.46440000000000003,-0.14264136113076975,0.00017436057,0.00061092514,0.00034120682,0.5,-1.259737,-1.2699804,1.4504154,-5.20649,6.459029,0.6146433,1.5823276,1.0,1.0,7.1946445,15.00344,False,ILC1 vs Rest,ILC1,Rest,ILC1
CCL5,0.5328,0.46719999999999995,-0.13138868507682167,0.003481148,0.01633006,0.00034120682,0.5,-0.43604118,-0.8686118,3.152647,-5.9181156,11.594194,2.262096,2.5393596,1.0,1.0,26.839754,24.856699,False,ILC1 vs Rest,ILC1,Rest,ILC1
FCGR3A,0.532,0.46799999999999997,-0.12817519085346907,0.00016969118,0.0013468468,0.00034120682,0.5,-1.0466307,-1.441164,3.0464015,-7.999582,9.815668,0.15178336,1.0606998,1.0,1.0,1.8052922,10.663134,False,ILC1 vs Rest,ILC1,Rest,ILC1
IGLV6-57,0.531,0.469,0.12415925030608976,0.00038436113,0.00054621376,0.00034120682,0.5,1.8829505,1.423224,2.9860406,-7.305208,9.787366,1.0480995,0.8944062,1.0,1.0,12.349746,10.04534,False,ILC1 vs Rest,ILC1,Rest,ILC1
GLA,0.5306,0.46940000000000004,-0.12255315582951287,0.00017260823,0.000501071,0.00034120682,0.5,-1.1660649,-1.2424164,1.1346328,-4.5967026,4.421027,0.62857324,1.6150038,1.0,1.0,7.445187,16.630053,False,ILC1 vs Rest,ILC1,Rest,ILC1
PERP,0.5286,0.47140000000000004,-0.11452500937264753,0.0004501428,0.0013701057,0.00034120682,0.5,-0.7453525,-0.93498135,1.7906432,-5.3147755,5.7709007,1.2028731,1.8831251,1.0,1.0,14.192454,17.323252,False,ILC1 vs Rest,ILC1,Rest,ILC1
SPINK1,0.5276,0.47240000000000004,0.1105123343052038,0.00026799008,0.00035153574,0.00034120682,0.5,1.8427885,2.103992,2.5187907,-5.7717853,9.961655,1.0888447,0.85171217,1.0,1.0,12.871449,7.817376,False,ILC1 vs Rest,ILC1,Rest,ILC1
TM4SF1,0.527,0.473,0.10810515788311259,0.00056724076,0.0008380309,0.00034120682,0.5,0.88431484,1.0673027,2.0386064,-4.7820477,9.240984,1.2812011,1.5391535,1.0,1.0,15.1265335,13.841731,False,ILC1 vs Rest,ILC1,Rest,ILC1
FBN1,0.5266,0.47340000000000004,0.10650054784828566,0.00018436235,6.291727e-05,0.00034120682,0.5,3.5127296,3.4645824,2.3313313,-4.507718,9.432829,0.79664207,0.18538284,1.0,1.0,9.286046,1.6327626,False,ILC1 vs Rest,ILC1,Rest,ILC1
