,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,celltype
TYROBP,0.5292,0.4708,0.11693305451068481,0.0023051393,0.002725342,8.6984876e-08,0.5,0.94771945,0.74025655,3.0501435,-9.531805,12.193268,1.7202919,2.393084,1.0,1.0,15.211631,24.519724,False,B cells vs Rest,B cells,Rest,B cells
ACTA1,0.529,0.471,0.11613033551405105,3.4953296e-06,2.8806232e-06,8.6984876e-08,0.5,0.85620284,0.64241695,2.0547035,-6.73437,10.304488,0.019029774,0.03215206,1.0,1.0,0.15066588,0.28191823,False,B cells vs Rest,B cells,Rest,B cells
REG1A,0.529,0.471,0.11613033551405105,1.8531592e-06,1.0227186e-05,8.6984876e-08,0.5,0.49017197,1.1200514,4.73051,-13.269709,16.137245,0.011687902,0.06604727,1.0,1.0,0.09701609,0.55352914,False,B cells vs Rest,B cells,Rest,B cells
LINC00342,0.5286,0.47140000000000004,0.11452500937264753,0.00022571099,0.00018569731,8.6984876e-08,0.5,0.7028527,0.60222435,1.9127877,-6.1882963,10.061232,0.40998885,0.6034186,1.0,1.0,3.546352,5.6222816,False,B cells vs Rest,B cells,Rest,B cells
RSAD2,0.5284,0.4716,0.11372240170560066,5.810155e-05,0.00013517376,8.6984876e-08,0.5,-0.61541384,-0.5901599,1.8148036,-8.614434,8.91395,0.21978731,0.40869153,1.0,1.0,1.9203136,4.0320373,False,B cells vs Rest,B cells,Rest,B cells
HIST1H2BF,0.5284,0.4716,0.11372240170560066,3.0224406e-05,5.898098e-05,8.6984876e-08,0.5,-0.45974457,-0.6058774,1.8083482,-6.5239077,7.733614,0.09580887,0.32402343,1.0,1.0,0.83550227,3.104031,False,B cells vs Rest,B cells,Rest,B cells
GPR182,0.5282,0.4718,0.11291983062625821,1.0379525e-06,2.041455e-06,8.6984876e-08,0.5,1.8327658,1.0229254,4.878991,-11.796755,16.129776,0.0010481988,0.007049479,1.0,1.0,0.008699169,0.057299722,False,B cells vs Rest,B cells,Rest,B cells
ISLR,0.5282,0.4718,0.11291983062625821,1.9643749e-05,8.433963e-05,8.6984876e-08,0.5,-0.65464675,-0.73893356,3.3874614,-11.297075,11.282941,0.056765046,0.24447893,1.0,1.0,0.4491289,2.1818266,False,B cells vs Rest,B cells,Rest,B cells
TUBB1,0.5278,0.47219999999999995,0.11131479718691495,3.875358e-06,5.215988e-06,8.6984876e-08,0.5,0.9263339,0.769989,3.4892104,-10.415334,12.694744,0.009310634,0.02451709,1.0,1.0,0.07584844,0.23694786,False,B cells vs Rest,B cells,Rest,B cells
CALML3,0.5278,0.47219999999999995,0.11131479718691495,3.1021587e-05,6.51498e-05,8.6984876e-08,0.5,-1.7024254,-1.0590038,5.6075516,-15.523931,20.633541,0.12778577,0.3820617,1.0,1.0,0.96458155,3.294594,False,B cells vs Rest,B cells,Rest,B cells
NLRP3,0.5276,0.47240000000000004,0.1105123343052038,0.00016770852,0.0002916857,8.6984876e-08,0.5,-0.48539194,-0.65740824,2.753352,-11.198988,12.751079,0.2829962,0.6911638,1.0,1.0,2.3691854,6.8870316,False,B cells vs Rest,B cells,Rest,B cells
CCL7,0.5276,0.47240000000000004,0.1105123343052038,9.035534e-06,4.3083615e-05,8.6984876e-08,0.5,-0.40306348,-0.80011797,4.202823,-15.377694,14.395818,0.0165565,0.13873164,1.0,1.0,0.12952645,1.4643043,False,B cells vs Rest,B cells,Rest,B cells
SPAG1,0.5274,0.4726,0.1097099069677765,0.00016536501,0.00013276012,8.6984876e-08,0.5,0.7877263,0.609293,1.7421371,-4.265933,8.673651,0.5478655,0.55675876,1.0,1.0,4.8085012,5.246604,False,B cells vs Rest,B cells,Rest,B cells
ITGAX,0.5274,0.4726,0.1097099069677765,0.00019766895,0.00028340475,8.6984876e-08,0.5,0.9116009,0.728559,3.7131763,-13.257461,12.406132,0.27095255,0.726758,1.0,1.0,2.2490687,7.5936623,False,B cells vs Rest,B cells,Rest,B cells
PILRA,0.5272,0.4728,0.10890751491395045,0.000101067446,0.00010734587,8.6984876e-08,0.5,0.75450635,0.72822475,2.6124618,-9.207166,10.362831,0.3562126,0.5046317,1.0,1.0,3.1040044,5.2525554,False,B cells vs Rest,B cells,Rest,B cells
TRBV10-2,0.527,0.473,0.10810515788311259,1.7546827e-05,8.977103e-05,8.6984876e-08,0.5,-0.84965837,-0.7260089,3.3616269,-17.152582,10.998757,0.02367815,0.31343266,1.0,1.0,0.19263119,2.901065,False,B cells vs Rest,B cells,Rest,B cells
BACE2,0.527,0.473,0.10810515788311259,0.00020777437,0.0002535557,8.6984876e-08,0.5,0.675241,0.6351924,2.4640744,-6.367818,13.5868,0.64557326,0.8033949,1.0,1.0,5.544135,7.23213,False,B cells vs Rest,B cells,Rest,B cells
C11orf53,0.5266,0.47340000000000004,0.10650054784828566,8.5859265e-06,1.4999199e-05,8.6984876e-08,0.5,0.6443556,0.7979326,2.9735293,-10.537638,10.332899,0.040778626,0.18968754,1.0,1.0,0.32267213,1.5817655,False,B cells vs Rest,B cells,Rest,B cells
IL6,0.5266,0.47340000000000004,0.10650054784828566,9.520319e-05,0.000115919625,8.6984876e-08,0.5,1.1327746,0.6992426,3.0999413,-6.9713106,10.891837,0.41850355,0.44225115,1.0,1.0,3.6242452,4.385638,False,B cells vs Rest,B cells,Rest,B cells
OLFM4,0.5266,0.47340000000000004,0.10650054784828566,4.3932214e-06,3.2069563e-06,8.6984876e-08,0.5,0.7423787,0.70046616,2.8195398,-9.826695,15.454163,0.060053788,0.039888684,1.0,1.0,0.48455817,0.35287923,False,B cells vs Rest,B cells,Rest,B cells
AC013287.1,0.5264,0.4736,0.10569829432340716,3.3341926e-06,5.679192e-06,8.6984876e-08,0.5,0.9704299,0.7408018,3.421439,-10.956143,14.836094,0.017781125,0.041394364,1.0,1.0,0.1478107,0.3404816,False,B cells vs Rest,B cells,Rest,B cells
TRAV13-2,0.5262,0.4738,0.1048960747797365,9.211825e-05,0.00023306007,8.6984876e-08,0.5,-0.6664402,-0.70802546,3.6136944,-15.500341,12.337554,0.07921872,0.580393,1.0,1.0,0.63697267,5.384398,False,B cells vs Rest,B cells,Rest,B cells
LYZ,0.5262,0.4738,0.1048960747797365,0.0011564894,0.0014870347,8.6984876e-08,0.5,0.6972061,0.68010426,2.5522385,-9.305631,10.399838,1.7009612,2.0855865,1.0,1.0,15.2055235,20.903605,False,B cells vs Rest,B cells,Rest,B cells
GRP,0.526,0.474,0.10409388895699412,9.327775e-07,5.917312e-06,8.6984876e-08,0.5,-1.1075232,-1.1077213,4.0165462,-16.297375,14.276311,0.0011887801,0.034771185,1.0,1.0,0.008233208,0.31360745,False,B cells vs Rest,B cells,Rest,B cells
MAP1A,0.526,0.474,0.10409388895699412,9.169594e-05,7.485613e-05,8.6984876e-08,0.5,0.73758286,0.6156125,2.030687,-6.508745,11.412161,0.16981044,0.43733835,1.0,1.0,1.4582822,4.072983,False,B cells vs Rest,B cells,Rest,B cells
IGLV1-50,0.5258,0.47419999999999995,0.10329173659496582,4.4591962e-07,2.1033334e-06,8.6984876e-08,0.5,-1.087084,-1.2932854,3.951497,-13.282112,14.632151,0.0019707195,0.023051925,1.0,1.0,0.019390557,0.354359,False,B cells vs Rest,B cells,Rest,B cells
FHL2,0.5256,0.47440000000000004,0.10248961743350227,5.5541794e-05,7.194196e-05,8.6984876e-08,0.5,0.51706386,0.60674,2.3490922,-5.9646187,11.643082,0.3240423,0.40576628,1.0,1.0,2.7873433,3.5103185,False,B cells vs Rest,B cells,Rest,B cells
CSTB,0.5254,0.4746,0.10168753121251894,0.0028991841,0.0043438645,8.6984876e-08,0.5,-0.3760861,-0.56631804,1.3885705,-4.7367196,6.750539,3.4947257,3.4869728,1.0,1.0,32.167736,34.18952,False,B cells vs Rest,B cells,Rest,B cells
GNG4,0.5252,0.4748,0.1008854776719943,9.078413e-05,0.00022757292,8.6984876e-08,0.5,-0.6446027,-0.71864414,3.6807508,-12.981112,14.512065,0.16028433,0.5526592,1.0,1.0,1.2783971,4.869338,False,B cells vs Rest,B cells,Rest,B cells
LINC01619,0.5252,0.4748,0.1008854776719943,2.6684838e-05,6.9671376e-05,8.6984876e-08,0.5,-0.44158974,-0.6465411,2.2829638,-7.3145275,8.322428,0.111513056,0.32594272,1.0,1.0,0.9732066,3.0253243,False,B cells vs Rest,B cells,Rest,B cells
GAS1,0.525,0.475,0.10008345655197026,8.157328e-06,1.619638e-05,8.6984876e-08,0.5,-0.3766245,-0.6585388,2.8301847,-9.766757,15.163964,0.036890402,0.10044022,1.0,1.0,0.29049024,0.89604217,False,B cells vs Rest,B cells,Rest,B cells
SPINK1,0.5246,0.47540000000000004,0.09847951053390425,0.00015226165,0.0002657807,8.6984876e-08,0.5,0.49521777,0.67555285,3.1188557,-9.076244,11.210141,0.87353486,0.79531264,1.0,1.0,7.7906775,7.1901383,False,B cells vs Rest,B cells,Rest,B cells
ISYNA1,0.5246,0.47540000000000004,0.09847951053390425,0.0001641216,0.0002594645,8.6984876e-08,0.5,-0.3427522,-0.58315945,1.6827999,-4.8359423,9.536455,0.5563935,1.0486552,1.0,1.0,4.8592677,9.659328,False,B cells vs Rest,B cells,Rest,B cells
OVOL1,0.5244,0.4756,0.09767758511625846,7.4647316e-05,6.9259164e-05,8.6984876e-08,0.5,0.7834563,0.6119461,2.277213,-6.1631603,10.484891,0.5956156,0.28608426,1.0,1.0,5.346898,2.532404,False,B cells vs Rest,B cells,Rest,B cells
IGLC3,0.5244,0.4756,0.09767758511625846,0.00013847488,0.00017784466,8.6984876e-08,0.5,1.006928,0.67430544,3.0851197,-10.561523,10.550465,0.35420612,0.57949346,1.0,1.0,3.2229767,6.6867094,False,B cells vs Rest,B cells,Rest,B cells
IL17RB,0.5242,0.4758,0.0968756910799029,2.2702827e-05,2.4357141e-05,8.6984876e-08,0.5,0.654428,0.60939217,2.0744298,-6.158616,9.48624,0.15235251,0.17523614,1.0,1.0,1.3295666,1.5614985,False,B cells vs Rest,B cells,Rest,B cells
CD1A,0.524,0.476,0.0960738281651885,2.5265475e-05,4.1045205e-05,8.6984876e-08,0.5,0.91724336,0.69763374,3.0833917,-11.256177,9.948095,0.13910566,0.24088435,1.0,1.0,1.1280713,2.4220097,False,B cells vs Rest,B cells,Rest,B cells
AGT,0.5236,0.47640000000000005,0.09447019466238415,2.244242e-05,3.6728077e-05,8.6984876e-08,0.5,0.8215759,0.75152206,4.026031,-9.9175005,14.881379,0.14139389,0.24924709,1.0,1.0,1.142501,2.1213026,False,B cells vs Rest,B cells,Rest,B cells
CALD1,0.5236,0.47640000000000005,0.09447019466238415,0.00049177575,0.0007774905,8.6984876e-08,0.5,0.7084765,0.65245247,2.925156,-8.954077,12.647634,0.442184,0.8815785,1.0,1.0,3.5815732,7.717902,False,B cells vs Rest,B cells,Rest,B cells
DAPL1,0.5236,0.47640000000000005,0.09447019466238415,5.390399e-06,8.4770545e-06,8.6984876e-08,0.5,-0.4620324,-0.5928478,1.620334,-6.3772345,9.340593,0.03964689,0.092915416,1.0,1.0,0.34199628,0.87042254,False,B cells vs Rest,B cells,Rest,B cells
VCAM1,0.5234,0.4766,0.0936684235552947,0.0002093541,0.00042058606,8.6984876e-08,0.5,-0.57101965,-0.6377897,2.8949852,-12.455654,13.358427,0.30436382,0.6644851,1.0,1.0,2.5929742,6.3246236,False,B cells vs Rest,B cells,Rest,B cells
IGKV1D-16,0.5234,0.4766,0.0936684235552947,2.463632e-06,1.0357507e-05,8.6984876e-08,0.5,-0.6437096,-0.69538116,2.8499749,-10.963101,10.527189,0.009666979,0.11636073,1.0,1.0,0.08030213,1.4897208,False,B cells vs Rest,B cells,Rest,B cells
TRBV7-3,0.5232,0.4768,0.09286668253184449,7.9703124e-05,0.00020753188,8.6984876e-08,0.5,-0.5762873,-0.64076805,2.8580055,-10.966904,12.248367,0.22945249,0.62667775,1.0,1.0,2.0838225,5.8394604,False,B cells vs Rest,B cells,Rest,B cells
CGA,0.523,0.477,0.09206497133268021,1.6152976e-06,7.1539553e-06,8.6984876e-08,0.5,-0.6001298,-0.731925,2.86903,-9.685613,9.979525,0.011229652,0.09073096,1.0,1.0,0.0881703,0.8586268,False,B cells vs Rest,B cells,Rest,B cells
TUBB2B,0.523,0.477,0.09206497133268021,6.654987e-06,1.1971936e-05,8.6984876e-08,0.5,1.2258934,0.7095585,3.3941412,-7.4383335,12.371798,0.047649734,0.11688087,1.0,1.0,0.4045455,1.0506982,False,B cells vs Rest,B cells,Rest,B cells
FABP3,0.5228,0.47719999999999996,0.0912632896985055,3.0023735e-05,3.2310618e-05,8.6984876e-08,0.5,0.6156227,0.6466222,2.186351,-8.377867,9.904349,0.24793164,0.2647426,1.0,1.0,2.1808517,2.6388483,False,B cells vs Rest,B cells,Rest,B cells
C5orf46,0.5218,0.47819999999999996,0.08725531593108249,1.2863222e-05,3.8294194e-05,8.6984876e-08,0.5,0.38435003,0.8683729,4.774931,-13.458561,21.238335,0.057066817,0.13089974,1.0,1.0,0.42202556,1.0913866,False,B cells vs Rest,B cells,Rest,B cells
TREM2,0.5218,0.47819999999999996,0.08725531593108249,0.00013158633,0.000166067,8.6984876e-08,0.5,0.58501536,0.6727376,2.5668414,-8.947332,10.723509,0.38321316,0.6215727,1.0,1.0,3.3159053,6.3479953,False,B cells vs Rest,B cells,Rest,B cells
IGHV3-33,0.5218,0.47819999999999996,0.08725531593108249,0.0002891528,0.00082873047,8.6984876e-08,0.5,0.98480177,0.7650933,4.4010253,-15.001906,13.083313,0.6855029,0.947332,1.0,1.0,6.2711954,11.488173,False,B cells vs Rest,B cells,Rest,B cells
LST1,0.5218,0.47819999999999996,0.08725531593108249,0.00030645615,0.0003495448,8.6984876e-08,0.5,0.6099372,0.62145853,2.4864929,-8.542942,11.195406,0.71544176,1.1921052,1.0,1.0,6.125844,12.176168,False,B cells vs Rest,B cells,Rest,B cells
TNFRSF17,0.5216,0.47840000000000005,0.08645380624479027,8.152714e-06,2.470755e-05,8.6984876e-08,0.5,-0.80330974,-0.73742867,3.711555,-11.717847,11.090115,0.032330073,0.16880158,1.0,1.0,0.3186101,2.3480294,False,B cells vs Rest,B cells,Rest,B cells
IGKV3-11,0.5214,0.4786,0.0856523243099866,0.0010240288,0.0023758763,8.6984876e-08,0.5,-0.3684983,-0.72418594,4.127524,-13.384559,13.461887,1.087129,1.7633039,1.0,1.0,10.181901,19.867025,False,B cells vs Rest,B cells,Rest,B cells
VWA7,0.5214,0.4786,0.0856523243099866,1.1539649e-05,2.419954e-05,8.6984876e-08,0.5,-0.43060908,-0.61286116,2.064027,-6.9888964,7.1974993,0.05159943,0.15100421,1.0,1.0,0.43938243,1.4023458,False,B cells vs Rest,B cells,Rest,B cells
IGLV1-51,0.5212,0.4788,0.08485086986781765,0.0004654302,0.0011328228,8.6984876e-08,0.5,0.5873039,0.69101524,3.3456213,-11.781612,11.241094,0.73919517,1.3311704,1.0,1.0,6.6989303,16.16288,False,B cells vs Rest,B cells,Rest,B cells
CXCL1,0.5212,0.4788,0.08485086986781765,0.0008475955,0.00076433923,8.6984876e-08,0.5,0.65608835,0.63256025,2.6126575,-6.946719,12.115369,1.5988821,1.397088,1.0,1.0,14.058061,13.094605,False,B cells vs Rest,B cells,Rest,B cells
VGF,0.521,0.479,0.08404944265948322,3.2426901e-06,5.2850246e-06,8.6984876e-08,0.5,0.88948786,0.70526314,3.152253,-8.454001,16.653027,0.014239145,0.04335695,1.0,1.0,0.116147794,0.389076,False,B cells vs Rest,B cells,Rest,B cells
HSPB6,0.5206,0.47940000000000005,0.0824466689093788,1.074351e-05,1.4763101e-05,8.6984876e-08,0.5,0.9135262,0.69340134,2.8966258,-9.680828,10.214129,0.013930716,0.07891617,1.0,1.0,0.11542892,0.6701221,False,B cells vs Rest,B cells,Rest,B cells
MALAT1,0.5204,0.4796,0.08164532185026985,0.20327426,0.14741735,8.6984876e-08,0.5,0.725278,0.5547449,1.7618583,-6.73838,10.081927,6.6443963,6.408763,1.0,1.0,61.898617,64.93765,False,B cells vs Rest,B cells,Rest,B cells
IGHV2-26,0.52,0.48,0.08004270607097252,1.31671595e-05,6.415929e-05,8.6984876e-08,0.5,-0.8363001,-0.7615366,4.416846,-13.734478,14.712445,0.03175234,0.3046743,1.0,1.0,0.27073506,3.4960356,False,B cells vs Rest,B cells,Rest,B cells
TMEM176A,0.5198,0.48019999999999996,0.07924143683374951,0.00053010846,0.0005435692,8.6984876e-08,0.5,1.1399537,0.63685703,2.8375146,-5.578269,11.785757,1.3030177,1.5568851,1.0,1.0,11.571649,15.019619,False,B cells vs Rest,B cells,Rest,B cells
RPTN,0.5196,0.48040000000000005,0.07844019302020278,5.494813e-07,9.294521e-07,8.6984876e-08,0.5,2.0060508,1.0630283,4.5973372,-13.476208,16.885584,0.0009060022,0.0042889696,1.0,1.0,0.0069340714,0.04112792,False,B cells vs Rest,B cells,Rest,B cells
TRBV7-7,0.5196,0.48040000000000005,0.07844019302020278,8.176274e-06,2.002075e-05,8.6984876e-08,0.5,-0.6341351,-0.6627073,3.7491903,-15.852595,12.938569,0.014282824,0.2180793,1.0,1.0,0.11703764,2.032324,False,B cells vs Rest,B cells,Rest,B cells
EGR2,0.5196,0.48040000000000005,0.07844019302020278,0.0004843295,0.00039659592,8.6984876e-08,0.5,0.82341504,0.56614065,2.0463285,-6.626815,11.715452,1.2463838,0.95580125,1.0,1.0,11.3717575,9.522401,False,B cells vs Rest,B cells,Rest,B cells
DSC2,0.5192,0.4808,0.0768377806306142,0.00015381687,0.00015836667,8.6984876e-08,0.5,0.81832385,0.5979829,2.3924992,-6.0064154,12.973954,0.61531216,0.7820811,1.0,1.0,5.2155814,7.2490454,False,B cells vs Rest,B cells,Rest,B cells
PPARG,0.5192,0.4808,0.0768377806306142,4.4985707e-05,9.82777e-05,8.6984876e-08,0.5,-0.51818484,-0.58861065,2.2311625,-9.186822,9.081598,0.173581,0.34855872,1.0,1.0,1.5100989,3.341227,False,B cells vs Rest,B cells,Rest,B cells
NDUFA4L2,0.519,0.481,0.07603661153792962,6.667806e-05,0.0002311607,8.6984876e-08,0.5,-0.633171,-0.6419616,2.9081967,-9.200693,12.345397,0.25228003,0.7032556,1.0,1.0,2.0578823,6.129796,False,B cells vs Rest,B cells,Rest,B cells
HBB,0.5186,0.48140000000000005,0.07443434626553036,0.00035391815,0.002262991,8.6984876e-08,0.5,1.4115696,0.7900357,5.2184877,-17.329895,18.189701,0.5406384,0.80074084,1.0,1.0,4.693213,8.025681,False,B cells vs Rest,B cells,Rest,B cells
AC134981.1,0.5184,0.48160000000000003,0.07363324956945749,3.5243536e-07,7.3826044e-07,8.6984876e-08,0.5,1.3545929,1.0459576,3.6876686,-10.160112,14.189697,0.0007465525,0.0016766947,1.0,1.0,0.0058849095,0.029568398,False,B cells vs Rest,B cells,Rest,B cells
PLAU,0.5184,0.48160000000000003,0.07363324956945749,0.00037916808,0.0004784249,8.6984876e-08,0.5,0.8341917,0.6515589,2.5251725,-7.652234,10.706303,0.7828378,1.0021996,1.0,1.0,6.600949,9.645462,False,B cells vs Rest,B cells,Rest,B cells
PROCR,0.5182,0.4818,0.07283217648930695,0.00010072886,8.822214e-05,8.6984876e-08,0.5,1.0517164,0.593771,2.3489182,-5.7523556,11.563409,0.293054,0.43075067,1.0,1.0,2.508909,4.021782,False,B cells vs Rest,B cells,Rest,B cells
AC113346.1,0.5182,0.4818,0.07283217648930695,7.7555086e-07,3.020841e-06,8.6984876e-08,0.5,-1.2533876,-1.3617487,4.4704084,-15.063435,16.32975,0.001313802,0.015140807,1.0,1.0,0.009443131,0.13370112,False,B cells vs Rest,B cells,Rest,B cells
PLTP,0.5182,0.4818,0.07283217648930695,0.0006303219,0.0006295251,8.6984876e-08,0.5,0.7579752,0.603704,2.1966262,-6.373029,8.3046,1.231615,1.3840554,1.0,1.0,10.953948,13.492164,False,B cells vs Rest,B cells,Rest,B cells
PODNL1,0.518,0.482,0.07203112676701429,1.665407e-05,2.438815e-05,8.6984876e-08,0.5,0.9285699,0.6352143,3.1415913,-9.036076,12.733254,0.12834723,0.17591222,1.0,1.0,1.0926229,1.499924,False,B cells vs Rest,B cells,Rest,B cells
LINC01819,0.5176,0.48240000000000005,0.07042909636396832,5.0788435e-07,5.6384465e-07,8.6984876e-08,0.5,1.1122307,1.047657,3.1537466,-9.347959,12.316637,0.0016760778,0.0047257463,1.0,1.0,0.013334978,0.047431543,False,B cells vs Rest,B cells,Rest,B cells
TRAV8-1,0.517,0.483,0.06802621949428267,3.575655e-05,7.623098e-05,8.6984876e-08,0.5,-0.48128065,-0.6197262,3.0013506,-13.176331,11.72606,0.04793436,0.34709135,1.0,1.0,0.40267885,3.2041032,False,B cells vs Rest,B cells,Rest,B cells
XIRP1,0.517,0.483,0.06802621949428267,4.7044746e-06,5.7524558e-06,8.6984876e-08,0.5,0.7938324,0.6353998,2.893477,-10.957735,12.483553,0.012478731,0.0261111,1.0,1.0,0.10081983,0.24189937,False,B cells vs Rest,B cells,Rest,B cells
GLA,0.5162,0.4838,0.0648226878112248,0.00047517422,0.0007199224,8.6984876e-08,0.5,-0.39858428,-0.53905773,1.1443546,-4.081707,6.485505,1.145412,1.6447012,1.0,1.0,10.297893,16.85406,False,B cells vs Rest,B cells,Rest,B cells
SLC7A7,0.5162,0.4838,0.0648226878112248,0.00010155257,0.00011768024,8.6984876e-08,0.5,0.63740134,0.5807018,2.1283453,-6.200823,7.269167,0.3366171,0.59529597,1.0,1.0,2.8987463,6.2286315,False,B cells vs Rest,B cells,Rest,B cells
PRSS1,0.516,0.484,0.0640218574836191,1.2156945e-05,1.2886457e-05,8.6984876e-08,0.5,0.62415236,0.71478367,4.3350396,-11.069854,17.423111,0.09344121,0.10413599,1.0,1.0,0.7792041,0.87611854,False,B cells vs Rest,B cells,Rest,B cells
ACP5,0.5154,0.48460000000000003,0.061619488602669525,0.00063316815,0.0010144609,8.6984876e-08,0.5,-0.3794717,-0.5529642,1.7056998,-6.5110874,7.6174345,1.5314187,1.9900924,1.0,1.0,13.851836,20.181755,False,B cells vs Rest,B cells,Rest,B cells
PTTG1,0.5154,0.48460000000000003,0.061619488602669525,0.000370769,0.0008207822,8.6984876e-08,0.5,-0.4821625,-0.5770488,2.0790482,-6.937598,8.99294,1.2298763,1.4478348,1.0,1.0,11.243126,13.856131,False,B cells vs Rest,B cells,Rest,B cells
HCAR3,0.5152,0.4848,0.06081873881791444,1.7336253e-05,4.904212e-05,8.6984876e-08,0.5,-0.3983728,-0.64354515,3.4723961,-9.743591,14.032846,0.08989,0.21506445,1.0,1.0,0.7428384,2.181193,False,B cells vs Rest,B cells,Rest,B cells
SERPINB2,0.515,0.485,0.06001800852517214,2.4743811e-05,3.2143522e-05,8.6984876e-08,0.5,0.79880154,0.5963001,3.0313158,-9.568739,15.976057,0.117438816,0.16459975,1.0,1.0,0.960041,1.6635846,False,B cells vs Rest,B cells,Rest,B cells
TMIGD3,0.515,0.485,0.06001800852517214,1.9210036e-05,3.0225012e-05,8.6984876e-08,0.5,0.5376809,0.683136,3.1332357,-12.45204,11.87388,0.09076309,0.1949205,1.0,1.0,0.77304137,1.9839023,False,B cells vs Rest,B cells,Rest,B cells
SERPINB7,0.515,0.485,0.06001800852517214,1.3001768e-06,1.0815521e-06,8.6984876e-08,0.5,1.2943268,1.0924959,3.6653774,-9.917282,15.494114,0.02236706,0.005903471,1.0,1.0,0.19330762,0.050159853,False,B cells vs Rest,B cells,Rest,B cells
IGHA2,0.5148,0.48519999999999996,0.05921729746703852,0.00011334368,0.00047742954,8.6984876e-08,0.5,-0.7757555,-0.63271904,3.1325572,-11.847769,9.847517,0.28140736,0.9382502,1.0,1.0,2.602377,11.142998,False,B cells vs Rest,B cells,Rest,B cells
IGHV3OR16-13,0.5146,0.48540000000000005,0.058416605386146014,3.282427e-06,1.5076063e-05,8.6984876e-08,0.5,-0.60174,-0.6866579,3.5879962,-13.428267,12.019806,0.010976914,0.05788805,1.0,1.0,0.09817551,0.8160401,False,B cells vs Rest,B cells,Rest,B cells
TMEM176B,0.5142,0.4858,0.05681527712680012,0.0005606577,0.00058425096,8.6984876e-08,0.5,0.9852153,0.59110117,2.6156664,-5.969393,10.866629,1.3647256,1.5960369,1.0,1.0,12.177749,15.509278,False,B cells vs Rest,B cells,Rest,B cells
FST,0.5142,0.4858,0.05681527712680012,6.264897e-06,7.24942e-06,8.6984876e-08,0.5,0.73772323,0.597909,2.8182817,-10.684781,12.681609,0.013732188,0.036975943,1.0,1.0,0.10843106,0.32836348,False,B cells vs Rest,B cells,Rest,B cells
IGLC1,0.5142,0.4858,0.05681527712680012,0.00016574733,0.00035881242,8.6984876e-08,0.5,0.062363368,-0.62217665,3.4882135,-11.884714,11.097388,0.5274078,0.9139406,1.0,1.0,4.932205,10.419198,False,B cells vs Rest,B cells,Rest,B cells
LUCAT1,0.5138,0.48619999999999997,0.05521402168891887,0.00025699445,0.0003005706,8.6984876e-08,0.5,0.5714321,0.5674958,2.3534017,-8.166845,12.241324,0.45552364,0.6934986,1.0,1.0,3.889911,6.6697903,False,B cells vs Rest,B cells,Rest,B cells
S100B,0.5136,0.48640000000000005,0.05441342063498855,0.00016381373,0.00019601775,8.6984876e-08,0.5,0.90854853,0.5883832,2.599661,-8.775047,11.078144,0.61173415,0.8575176,1.0,1.0,5.1729636,8.515294,False,B cells vs Rest,B cells,Rest,B cells
APCDD1L,0.5132,0.4868,0.05281227057137283,5.2960394e-07,2.8267561e-06,8.6984876e-08,0.5,1.3303925,1.4271698,4.4728613,-12.571093,16.250372,0.001466834,0.016833594,1.0,1.0,0.011147908,0.14798622,False,B cells vs Rest,B cells,Rest,B cells
NR1H3,0.513,0.487,0.05201172104747631,0.000120351135,0.00010652263,8.6984876e-08,0.5,0.7621609,0.5596781,1.8607116,-5.5228987,9.0554905,0.56990623,0.55365217,1.0,1.0,5.218992,5.342294,False,B cells vs Rest,B cells,Rest,B cells
IGLV1-40,0.5128,0.48719999999999997,0.05121118818610171,0.0004115815,0.0013055697,8.6984876e-08,0.5,-0.1412815,-0.6183729,4.4754906,-14.827674,13.500461,0.5225029,1.3024907,1.0,1.0,4.9525943,15.14862,False,B cells vs Rest,B cells,Rest,B cells
MUCL1,0.5128,0.48719999999999997,0.05121118818610171,1.3465698e-05,2.8159928e-05,8.6984876e-08,0.5,0.5545343,0.7034073,4.061089,-9.655311,14.581603,0.12184154,0.16088888,1.0,1.0,1.1793067,1.5248661,False,B cells vs Rest,B cells,Rest,B cells
LAIR2,0.5128,0.48719999999999997,0.05121118818610171,0.00012239876,0.00022874396,8.6984876e-08,0.5,-0.502772,-0.58985806,2.7872934,-11.452896,11.662861,0.25225657,0.7462711,1.0,1.0,1.9915253,7.093967,False,B cells vs Rest,B cells,Rest,B cells
PRRX1,0.5128,0.48719999999999997,0.05121118818610171,4.0145773e-05,8.349253e-05,8.6984876e-08,0.5,0.6733749,0.5745125,2.8465543,-8.653352,13.666914,0.064186476,0.19623192,1.0,1.0,0.542856,1.7390932,False,B cells vs Rest,B cells,Rest,B cells
LCN2,0.5126,0.48740000000000006,0.05041067173022429,0.00055772293,0.000276496,8.6984876e-08,0.5,0.61204594,0.5587468,2.4487486,-8.442469,12.064893,1.2802773,1.0260698,1.0,1.0,11.386012,9.266632,False,B cells vs Rest,B cells,Rest,B cells
